paragraph_id,text,article_title,article_url,source_portal,publish_date,aceh_confidence,word_count,query_used,collector,topic,topic_score,topic_method,sentiment,sentiment_pos_count,sentiment_neg_count,sentiment_method,labeling_notes
50,"Salah satunya melalui Program Inkubasi Startup Jasa Teknologi Informasi dan Komunikasi (TIK) yang diikuti 150 peserta di Aula Setdakab Aceh Tamiang, Sabtu (29/8/2026).","Langkah Pemulihan Pascabencana, 150 Pelaku Usaha di Aceh Tamiang Ikut Inkubasi Startup TIK",https://kabartamiang.com/news/langkah-pemulihan-pascabencana-150-pelaku-usaha-di-aceh-tamiang-ikut-inkubasi-startup-tik/index.html,kabartamiang.com,2026-08-30,high,23,startup Aceh,Aulia,digitalization,4.0,article_propagated,neutral,0,0,auto,TIE: ecosystem(3) vs digitalization(3)
51,"Plt. Sekretaris Daerah Aceh Tamiang, Drs. Syuaibun Anwar dalam sambutannya mengapresiasi perhatian dan dukungan pemerintah pusat dalam pemulihan pasca bencana di Aceh Tamiang, bahwa banjir memberikan dampak besar terhadap masyarakat dan UMKM di Aceh Tamiang. Kondisi tersebut menjadi tantangan dalam pemulihan ekonomi masyarakat Aceh Tamiang.","Langkah Pemulihan Pascabencana, 150 Pelaku Usaha di Aceh Tamiang Ikut Inkubasi Startup TIK",https://kabartamiang.com/news/langkah-pemulihan-pascabencana-150-pelaku-usaha-di-aceh-tamiang-ikut-inkubasi-startup-tik/index.html,kabartamiang.com,2026-08-30,high,45,startup Aceh,Aulia,digitalization,4.0,article_propagated,neutral,1,1,auto,
52,"Banjir telah memberikan dampak besar terhadap masyarakat dan UMKM. Kami mengapresiasi dukungan pemerintah pusat dan berbagai pihak dalam proses pemulihan. Seperti program saat ini yang di lakukan pemerintah pusat. Semoga melalui kegiatan ini masyarakat Aceh Tamiang dapat kembali bangkit dan mengembangkan usahanya, ujarnya","Langkah Pemulihan Pascabencana, 150 Pelaku Usaha di Aceh Tamiang Ikut Inkubasi Startup TIK",https://kabartamiang.com/news/langkah-pemulihan-pascabencana-150-pelaku-usaha-di-aceh-tamiang-ikut-inkubasi-startup-tik/index.html,kabartamiang.com,2026-08-30,high,43,startup Aceh,Aulia,digitalization,4.0,article_propagated,neutral,1,0,auto,
53,"Menurutnya, adanya program ini masyarakat mendapatkan peningkatan kapasitas SDM agar mampu bersaing di era digital sekarang. Ia mendorong 150 peserta untuk serius dalam mengikuti pelatihan, serta dapat mengembangkan ide usaha, berani menghadapi kegagalan dalam usaha.","Langkah Pemulihan Pascabencana, 150 Pelaku Usaha di Aceh Tamiang Ikut Inkubasi Startup TIK",https://kabartamiang.com/news/langkah-pemulihan-pascabencana-150-pelaku-usaha-di-aceh-tamiang-ikut-inkubasi-startup-tik/index.html,kabartamiang.com,2026-08-30,medium,35,startup Aceh,Aulia,talent,7.0,auto,neutral,1,1,auto,
54,"Sementara itu, Plt. Direktur Jasa TIK Direktorat Aplikasi Kementerian Ekonomi Kreatif/Badan Ekonomi Kreatif RI, Tri Wahyudi, mengatakan program tersebut bertujuan membantu masyarakat Aceh Tamiang kembali menjalankan dan mengembangkan usaha melalui pemanfaatan teknologi digital.","Langkah Pemulihan Pascabencana, 150 Pelaku Usaha di Aceh Tamiang Ikut Inkubasi Startup TIK",https://kabartamiang.com/news/langkah-pemulihan-pascabencana-150-pelaku-usaha-di-aceh-tamiang-ikut-inkubasi-startup-tik/index.html,kabartamiang.com,2026-08-30,high,33,startup Aceh,Aulia,digitalization,5.0,auto,neutral,0,0,auto,
55,"Peserta mendapatkan pembekalan mengenai pengelolaan bisnis digital, termasuk pencatatan keuangan melalui aplikasi gratis, serta pendampingan dalam validasi ide, riset pasar, pengembangan produk, hingga pembangunan jejaring kolaborasi.","Langkah Pemulihan Pascabencana, 150 Pelaku Usaha di Aceh Tamiang Ikut Inkubasi Startup TIK",https://kabartamiang.com/news/langkah-pemulihan-pascabencana-150-pelaku-usaha-di-aceh-tamiang-ikut-inkubasi-startup-tik/index.html,kabartamiang.com,2026-08-30,medium,26,startup Aceh,Aulia,digitalization,4.0,article_propagated,positive,2,0,auto,TIE: market_access(4) vs ecosystem(4) vs digitalization(4)
56,"Tri berharap program tersebut dapat mendorong lahirnya startup di bidang Jasa TIK serta dalam pemakaian AI yang lebih memudahkan, sekaligus mendukung pengembangan subsektor ekonomi kreatif lainnya. []","Langkah Pemulihan Pascabencana, 150 Pelaku Usaha di Aceh Tamiang Ikut Inkubasi Startup TIK",https://kabartamiang.com/news/langkah-pemulihan-pascabencana-150-pelaku-usaha-di-aceh-tamiang-ikut-inkubasi-startup-tik/index.html,kabartamiang.com,2026-08-30,medium,27,startup Aceh,Aulia,digitalization,4.0,article_propagated,positive,3,0,auto,
57,"SERAMBINEWS.COM, BANDA ACEH Kementerian Komunikasi dan Digital (Komdigi) RI bersama Pemerintah Kota (Pemko) Banda Aceh akan menghadirkan Garuda Spark Innovation Hub (GSH) pada semester kedua 2026.","Komdigi RI Hadirkan Garuda Spark di Banda Aceh, Gedung BAA Jadi Pusat Digital dan Startup",https://diskominfo.bandaacehkota.go.id/2026/06/10/komdigi-ri-hadirkan-garuda-spark-di-banda-aceh-gedung-baa-jadi-pusat-digital-dan-startup/,diskominfo.bandaacehkota.go.id,2026-06-10,high,26,startup Aceh,Aulia,ecosystem,8.0,auto,neutral,0,0,auto,
58,"Program ini dirancang untuk mempertemukan talenta digital, startup, komunitas teknologi, investor, akademisi, dunia usaha, dan pemerintah dalam satu ekosistem kolaboratif.","Komdigi RI Hadirkan Garuda Spark di Banda Aceh, Gedung BAA Jadi Pusat Digital dan Startup",https://diskominfo.bandaacehkota.go.id/2026/06/10/komdigi-ri-hadirkan-garuda-spark-di-banda-aceh-gedung-baa-jadi-pusat-digital-dan-startup/,diskominfo.bandaacehkota.go.id,2026-06-10,medium,20,startup Aceh,Aulia,ecosystem,7.0,auto,neutral,0,0,auto,
59,"Perwakilan Komdigi RI yang mengampu program Garuda Spark Innovation Hub, Farhan mengatakan, Banda Aceh memiliki potensi besar dalam pengembangan ekonomi digital.","Komdigi RI Hadirkan Garuda Spark di Banda Aceh, Gedung BAA Jadi Pusat Digital dan Startup",https://diskominfo.bandaacehkota.go.id/2026/06/10/komdigi-ri-hadirkan-garuda-spark-di-banda-aceh-gedung-baa-jadi-pusat-digital-dan-startup/,diskominfo.bandaacehkota.go.id,2026-06-10,high,21,startup Aceh,Aulia,ecosystem,8.0,auto,positive,2,0,auto,
60,"Menurutnya, berbagai komunitas, startup, dan perguruan tinggi telah aktif melahirkan inovasi.","Komdigi RI Hadirkan Garuda Spark di Banda Aceh, Gedung BAA Jadi Pusat Digital dan Startup",https://diskominfo.bandaacehkota.go.id/2026/06/10/komdigi-ri-hadirkan-garuda-spark-di-banda-aceh-gedung-baa-jadi-pusat-digital-dan-startup/,diskominfo.bandaacehkota.go.id,2026-06-10,medium,11,startup Aceh,Aulia,ecosystem,8.0,article_propagated,neutral,1,0,auto,
61,Namun masih membutuhkan ruang kolaborasi yang mampu menghubungkan seluruh elemen ekosistem.,"Komdigi RI Hadirkan Garuda Spark di Banda Aceh, Gedung BAA Jadi Pusat Digital dan Startup",https://diskominfo.bandaacehkota.go.id/2026/06/10/komdigi-ri-hadirkan-garuda-spark-di-banda-aceh-gedung-baa-jadi-pusat-digital-dan-startup/,diskominfo.bandaacehkota.go.id,2026-06-10,medium,11,startup Aceh,Aulia,ecosystem,4.0,auto,neutral,1,0,auto,
62,"Kami melihat peluangnya besar. Aktivitas yang dijalankan komunitas, startup, dan kampus sebenarnya sudah cukup masif, ujarnya.","Komdigi RI Hadirkan Garuda Spark di Banda Aceh, Gedung BAA Jadi Pusat Digital dan Startup",https://diskominfo.bandaacehkota.go.id/2026/06/10/komdigi-ri-hadirkan-garuda-spark-di-banda-aceh-gedung-baa-jadi-pusat-digital-dan-startup/,diskominfo.bandaacehkota.go.id,2026-06-10,medium,16,startup Aceh,Aulia,ecosystem,8.0,article_propagated,neutral,0,0,auto,
63,"Karena itu, Garuda Spark Innovation Hub hadir sebagai platform bersama untuk mengembangkan ekosistem startup, talenta digital, dan inovasi di Banda Aceh, ucap Farhan saat temu ramah dengan komunitas digital di Banda Aceh, Selasa (9/6/2026).","Komdigi RI Hadirkan Garuda Spark di Banda Aceh, Gedung BAA Jadi Pusat Digital dan Startup",https://diskominfo.bandaacehkota.go.id/2026/06/10/komdigi-ri-hadirkan-garuda-spark-di-banda-aceh-gedung-baa-jadi-pusat-digital-dan-startup/,diskominfo.bandaacehkota.go.id,2026-06-10,high,34,startup Aceh,Aulia,ecosystem,15.0,auto,neutral,1,0,auto,
64,"Ia menjelaskan, salah satu tantangan yang dihadapi saat ini adalah belum terhubungnya berbagai pihak yang sebenarnya memiliki potensi untuk bekerja sama.","Komdigi RI Hadirkan Garuda Spark di Banda Aceh, Gedung BAA Jadi Pusat Digital dan Startup",https://diskominfo.bandaacehkota.go.id/2026/06/10/komdigi-ri-hadirkan-garuda-spark-di-banda-aceh-gedung-baa-jadi-pusat-digital-dan-startup/,diskominfo.bandaacehkota.go.id,2026-06-10,medium,21,startup Aceh,Aulia,ecosystem,8.0,article_propagated,neutral,1,1,auto,
65,"Melalui Garuda Spark, komunitas, startup, akademisi, pemerintah, dan sektor swasta diharapkan dapat berbagi peluang serta mengembangkan inovasi yang berdampak pada pertumbuhan ekonomi digital daerah.","Komdigi RI Hadirkan Garuda Spark di Banda Aceh, Gedung BAA Jadi Pusat Digital dan Startup",https://diskominfo.bandaacehkota.go.id/2026/06/10/komdigi-ri-hadirkan-garuda-spark-di-banda-aceh-gedung-baa-jadi-pusat-digital-dan-startup/,diskominfo.bandaacehkota.go.id,2026-06-10,medium,24,startup Aceh,Aulia,ecosystem,5.0,auto,positive,3,0,auto,
66,"Sementara itu, Manager Telkom AI Center, Jurnalis menilai, kualitas sumber daya manusia (SDM) digital di Aceh tidak kalah dibandingkan daerah lain.","Komdigi RI Hadirkan Garuda Spark di Banda Aceh, Gedung BAA Jadi Pusat Digital dan Startup",https://diskominfo.bandaacehkota.go.id/2026/06/10/komdigi-ri-hadirkan-garuda-spark-di-banda-aceh-gedung-baa-jadi-pusat-digital-dan-startup/,diskominfo.bandaacehkota.go.id,2026-06-10,high,21,startup Aceh,Aulia,talent,5.0,auto,neutral,0,0,auto,
67,"Menurutnya, banyak anak muda Aceh memiliki kemampuan di bidang teknologi dan kecerdasan buatan.","Komdigi RI Hadirkan Garuda Spark di Banda Aceh, Gedung BAA Jadi Pusat Digital dan Startup",https://diskominfo.bandaacehkota.go.id/2026/06/10/komdigi-ri-hadirkan-garuda-spark-di-banda-aceh-gedung-baa-jadi-pusat-digital-dan-startup/,diskominfo.bandaacehkota.go.id,2026-06-10,high,13,startup Aceh,Aulia,ecosystem,8.0,article_propagated,neutral,0,0,auto,
68,Namun mereka belum terserap secara maksimal oleh industri sehingga sebagian memilih bekerja secara freelance atau mencari peluang di luar daerah.,"Komdigi RI Hadirkan Garuda Spark di Banda Aceh, Gedung BAA Jadi Pusat Digital dan Startup",https://diskominfo.bandaacehkota.go.id/2026/06/10/komdigi-ri-hadirkan-garuda-spark-di-banda-aceh-gedung-baa-jadi-pusat-digital-dan-startup/,diskominfo.bandaacehkota.go.id,2026-06-10,medium,20,startup Aceh,Aulia,ecosystem,8.0,article_propagated,neutral,1,0,auto,
69,"Anak-anak muda Aceh sebenarnya memiliki kemampuan yang sangat baik. Banyak yang memiliki skill digital, tetapi belum terserap secara maksimal oleh industri, beber dia.","Komdigi RI Hadirkan Garuda Spark di Banda Aceh, Gedung BAA Jadi Pusat Digital dan Startup",https://diskominfo.bandaacehkota.go.id/2026/06/10/komdigi-ri-hadirkan-garuda-spark-di-banda-aceh-gedung-baa-jadi-pusat-digital-dan-startup/,diskominfo.bandaacehkota.go.id,2026-06-10,high,23,startup Aceh,Aulia,talent,3.0,auto,neutral,0,0,auto,
70,"Akibatnya, mereka mencari peluang sendiri melalui pekerjaan freelance atau harus keluar daerah untuk mengembangkan kariernya, ujarnya.","Komdigi RI Hadirkan Garuda Spark di Banda Aceh, Gedung BAA Jadi Pusat Digital dan Startup",https://diskominfo.bandaacehkota.go.id/2026/06/10/komdigi-ri-hadirkan-garuda-spark-di-banda-aceh-gedung-baa-jadi-pusat-digital-dan-startup/,diskominfo.bandaacehkota.go.id,2026-06-10,medium,16,startup Aceh,Aulia,ecosystem,8.0,article_propagated,neutral,1,0,auto,
71,"Sedangkan Kepala Dinas Komunikasi, Informatika dan Statistik Kota Banda Aceh, Muhammad Zubir mengatakan, Garuda Spark Innovation Hub akan difasilitasi di Gedung Banda Aeh Academy (BAA) yang berada di kawasan Blanggadang.","Komdigi RI Hadirkan Garuda Spark di Banda Aceh, Gedung BAA Jadi Pusat Digital dan Startup",https://diskominfo.bandaacehkota.go.id/2026/06/10/komdigi-ri-hadirkan-garuda-spark-di-banda-aceh-gedung-baa-jadi-pusat-digital-dan-startup/,diskominfo.bandaacehkota.go.id,2026-06-10,high,30,startup Aceh,Aulia,ecosystem,8.0,auto,neutral,0,0,auto,
72,"Gedung BAA yang merupakan eks Gedung Dekranasda Bantersebut da Aceh nantinya akan menjadi sebagai pusat aktivitas komunitas digital, startup, dan talenta teknologi.","Komdigi RI Hadirkan Garuda Spark di Banda Aceh, Gedung BAA Jadi Pusat Digital dan Startup",https://diskominfo.bandaacehkota.go.id/2026/06/10/komdigi-ri-hadirkan-garuda-spark-di-banda-aceh-gedung-baa-jadi-pusat-digital-dan-startup/,diskominfo.bandaacehkota.go.id,2026-06-10,high,22,startup Aceh,Aulia,digitalization,3.0,auto,neutral,0,0,auto,
73,"Kehadiran program ini diharapkan mempercepat lahirnya kolaborasi baru, membuka peluang usaha, serta membantu talenta digital Aceh terhubung dengan kebutuhan industri dan pasar yang lebih luas, pungkasnya.(*)","Komdigi RI Hadirkan Garuda Spark di Banda Aceh, Gedung BAA Jadi Pusat Digital dan Startup",https://diskominfo.bandaacehkota.go.id/2026/06/10/komdigi-ri-hadirkan-garuda-spark-di-banda-aceh-gedung-baa-jadi-pusat-digital-dan-startup/,diskominfo.bandaacehkota.go.id,2026-06-10,high,26,startup Aceh,Aulia,talent,3.0,auto,positive,2,0,auto,
74,"JAKARTA-LintasGAYO.co : Startup For Industry Indonesia (STARFINDO) melaksanakan pemilihan ketua umum periode 2026-2029, pada 06 Juni 2026 di Jakarta.","Putra Aceh Pimpin Asosiasi Startup Industri Nasional, Siap Bawa Inovasi Indonesia ke Panggung Global",https://lintasgayo.co/2026/07/10/putra-aceh-pimpin-asosiasi-startup-industri-nasional-siap-bawa-inovasi-indonesia-ke-panggung-global/,lintasgayo.co,2026-07-10,medium,19,startup Aceh,Aulia,market_access,3.0,article_propagated,neutral,0,0,auto,
75,"Dalam pelaksanaan pemilihan Ketum Starfindo itu, pemenangnya Adalah Maulana Wiga dan Wakil Yosef Adhitya Duta Dewangga dengan perolehan 18 suara atau 52,94 persen.","Putra Aceh Pimpin Asosiasi Startup Industri Nasional, Siap Bawa Inovasi Indonesia ke Panggung Global",https://lintasgayo.co/2026/07/10/putra-aceh-pimpin-asosiasi-startup-industri-nasional-siap-bawa-inovasi-indonesia-ke-panggung-global/,lintasgayo.co,2026-07-10,medium,23,startup Aceh,Aulia,market_access,3.0,article_propagated,neutral,0,0,auto,
76,"Putra kelahiran Aceh, Maulana Wiga ditetapkan sebagai Ketum STARFINDO periode 20262029 bersama Yosef Adhitya Duta Dewangga sebagai Wakil Ketua Umum melalui Surat Keputusan Komisi Pemilihan Umum STARFINDO Nomor 037/15.STARFINDO/VII/2026.","Putra Aceh Pimpin Asosiasi Startup Industri Nasional, Siap Bawa Inovasi Indonesia ke Panggung Global",https://lintasgayo.co/2026/07/10/putra-aceh-pimpin-asosiasi-startup-industri-nasional-siap-bawa-inovasi-indonesia-ke-panggung-global/,lintasgayo.co,2026-07-10,high,29,startup Aceh,Aulia,market_access,3.0,article_propagated,neutral,0,0,auto,
77,STARFINDO merupakan asosiasi nasional binaan Kementerian Perindustrian Republik Indonesia yang menghimpun startup berbasis teknologi untuk mendukung transformasi dan daya saing sektor industri nasional.,"Putra Aceh Pimpin Asosiasi Startup Industri Nasional, Siap Bawa Inovasi Indonesia ke Panggung Global",https://lintasgayo.co/2026/07/10/putra-aceh-pimpin-asosiasi-startup-industri-nasional-siap-bawa-inovasi-indonesia-ke-panggung-global/,lintasgayo.co,2026-07-10,medium,23,startup Aceh,Aulia,market_access,3.0,article_propagated,neutral,1,0,auto,
78,Terpilihnya Maulana Wiga menjadi simbol bahwa talenta dari daerah mampu mengambil peran strategis dalam memimpin transformasi industri Indonesia di tingkat nasional.,"Putra Aceh Pimpin Asosiasi Startup Industri Nasional, Siap Bawa Inovasi Indonesia ke Panggung Global",https://lintasgayo.co/2026/07/10/putra-aceh-pimpin-asosiasi-startup-industri-nasional-siap-bawa-inovasi-indonesia-ke-panggung-global/,lintasgayo.co,2026-07-10,medium,21,startup Aceh,Aulia,market_access,3.0,article_propagated,neutral,1,0,auto,
79,"Dalam pidato usai terpilih, Wiga menegaskan bahwa kepemimpinannya akan diarahkan untuk memperkuat posisi startup Indonesia di tengah perubahan dunia yang semakin cepat.","Putra Aceh Pimpin Asosiasi Startup Industri Nasional, Siap Bawa Inovasi Indonesia ke Panggung Global",https://lintasgayo.co/2026/07/10/putra-aceh-pimpin-asosiasi-startup-industri-nasional-siap-bawa-inovasi-indonesia-ke-panggung-global/,lintasgayo.co,2026-07-10,medium,22,startup Aceh,Aulia,market_access,3.0,article_propagated,neutral,0,0,auto,
80,"Amanah ini bukan sekadar kemenangan dalam sebuah pemilihan, melainkan tanggung jawab untuk membawa startup industri Indonesia naik kelas, katanya.","Putra Aceh Pimpin Asosiasi Startup Industri Nasional, Siap Bawa Inovasi Indonesia ke Panggung Global",https://lintasgayo.co/2026/07/10/putra-aceh-pimpin-asosiasi-startup-industri-nasional-siap-bawa-inovasi-indonesia-ke-panggung-global/,lintasgayo.co,2026-07-10,medium,19,startup Aceh,Aulia,market_access,3.0,article_propagated,neutral,0,0,auto,
81,"Saya ingin membuktikan bahwa putra daerah mampu memimpin di tingkat nasional dan membawa inovasi Indonesia semakin diperhitungkan di tingkat global, ujar Wiga, alumni sarjana Universitas Bakrie, Jakarta.","Putra Aceh Pimpin Asosiasi Startup Industri Nasional, Siap Bawa Inovasi Indonesia ke Panggung Global",https://lintasgayo.co/2026/07/10/putra-aceh-pimpin-asosiasi-startup-industri-nasional-siap-bawa-inovasi-indonesia-ke-panggung-global/,lintasgayo.co,2026-07-10,medium,27,startup Aceh,Aulia,market_access,3.0,article_propagated,neutral,1,0,auto,
82,"Wiga menegaskan bahwa organisasi yang dipimpinnya harus menjadi penggerak lahirnya startup yang tidak hanya bertumbuh di dalam negeri, tetapi juga mampu menjadi bagian dari rantai pasok dan industri global.","Putra Aceh Pimpin Asosiasi Startup Industri Nasional, Siap Bawa Inovasi Indonesia ke Panggung Global",https://lintasgayo.co/2026/07/10/putra-aceh-pimpin-asosiasi-startup-industri-nasional-siap-bawa-inovasi-indonesia-ke-panggung-global/,lintasgayo.co,2026-07-10,medium,29,startup Aceh,Aulia,market_access,3.0,auto,neutral,0,0,auto,
83,"Visi kami sederhana, tetapi besar: menjadikan STARFINDO sebagai rumah inovasi industri Indonesia dan jembatan menuju pasar dunia. Kami ingin startup Indonesia tidak hanya menjadi pengguna teknologi, tetapi menjadi pencipta inovasi yang memberi nilai tambah bagi industri nasional dan mampu bersaing secara global, ujarnya.","Putra Aceh Pimpin Asosiasi Startup Industri Nasional, Siap Bawa Inovasi Indonesia ke Panggung Global",https://lintasgayo.co/2026/07/10/putra-aceh-pimpin-asosiasi-startup-industri-nasional-siap-bawa-inovasi-indonesia-ke-panggung-global/,lintasgayo.co,2026-07-10,medium,43,startup Aceh,Aulia,market_access,3.0,article_propagated,neutral,1,0,auto,
84,"Oleh Wahyu Sudoyo , Jumat, 5 September 2025 | 19:45 WIB - Redaktur: Untung S - 593",Wamenkomdigi Apresiasi Konsep Pembentukan Ekosistem Startup di Banda Aceh Academy,https://infopublik.id/kategori/nasional-sosial-budaya/936533/index.html,infopublik.id,"Fri, 05 Sep 2025 07:00:00 GMT",medium,17,startup Aceh,Aulia,ecosystem,5.0,title_propagated,neutral,0,0,auto,
